"OrphaCode","Name","DisorderGroup","gene_count","onset_count","inheritance_count","avg_prevalence"
158003,Xanthoma disseminatum,Disorder,0,1,1,
158008,Papular xanthoma,Disorder,0,1,1,
158011,Necrobiotic xanthogranuloma,Disorder,0,1,1,
158014,Rosaï-Dorfman disease,Disorder,0,1,1,500.0
158019,Indeterminate cell histiocytosis,Disorder,0,1,1,
158022,Progressive nodular histiocytosis,Disorder,0,1,1,
158025,Hereditary progressive mucinous histiocytosis,Disorder,0,1,1,9.0
158029,OBSOLETE: Sea-blue histiocytosis,Disorder,0,0,0,
158032,Hemophagocytic syndrome,Group of disorders,0,1,1,0.099
158038,Primary hemophagocytic lymphohistiocytosis,Group of disorders,0,0,0,
158041,Secondary hemophagocytic lymphohistiocytosis,Group of disorders,0,0,0,
158048,Hemophagocytic syndrome associated with an infection,Disorder,0,1,1,0.0
158057,Acquired hemophagocytic lymphohistiocytosis associated with malignant disease,Disorder,0,1,1,0.0
158061,Macrophage activation syndrome,Disorder,0,1,1,0.0
158124,Genetic dementia,Group of disorders,0,0,0,
158266,Huntington disease-like syndrome,Group of disorders,0,0,0,1.85
158300,Rare genetic hematologic disease,Group of disorders,0,0,0,
158661,OBSOLETE: Suprabasal epidermolysis bullosa simplex,Group of disorders,0,0,0,
158665,OBSOLETE: Basal epidermolysis bullosa simplex,Group of disorders,0,0,0,
158668,Ectodermal dysplasia-skin fragility syndrome,Disorder,1,1,1,0.0
158673,"Localized dystrophic epidermolysis bullosa, acral form",Subtype of disorder,1,1,1,5.0
158676,"Localized dystrophic epidermolysis bullosa, nails only",Subtype of disorder,1,1,1,5.0
158681,Epidermolysis bullosa simplex with circinate migratory erythema,Disorder,1,1,1,0.0
158684,Epidermolysis bullosa simplex with pyloric atresia,Disorder,2,1,1,0.0
158687,Lethal acantholytic erosive disorder,Disorder,2,1,1,2.0
158766,Typical urticaria pigmentosa,Subtype of disorder,1,1,1,
158769,Plaque-form urticaria pigmentosa,Subtype of disorder,1,1,1,
158772,Nodular urticaria pigmentosa,Subtype of disorder,1,1,1,
158775,Smoldering systemic mastocytosis,Disorder,1,1,1,0.0
158778,Isolated bone marrow mastocytosis,Disorder,1,1,1,
158793,OBSOLETE: Lymphoadenopathic mastocytosis with eosinophilia,Subtype of disorder,0,0,0,
158796,OBSOLETE: Classic mast cell leukemia,Disorder,0,0,0,
158799,OBSOLETE: Aleukemic mast cell leukemia,Disorder,0,0,0,
160148,Cap polyposis,Disorder,0,1,1,33.5
162516,Isolated congenital nasal pyriform aperture stenosis,Disorder,0,1,1,
162521,OBSOLETE: Congenital nasal pyriform aperture stenosis with holoprosencephaly,Disorder,0,0,0,
162526,Isolated congenital auditory ossicle malformation,Disorder,0,0,0,
163209,Non-syndromic cerebral malformation due to abnormal neuronal migration,Group of disorders,0,0,0,
163525,Subacute cutaneous lupus erythematosus,Disorder,0,1,1,1.05525
163528,OBSOLETE: Acute cutaneous lupus erythematosus,Group of disorders,0,0,0,
163531,Chronic cutaneous lupus erythematosus,Group of disorders,0,1,1,
163582,Rare bacterial infectious disease,Group of disorders,0,0,0,
163585,Rare viral disease,Group of disorders,0,0,0,
163588,Rare parasitic disease,Group of disorders,0,0,0,
163591,Rare mycosis,Group of disorders,0,0,0,
163596,Hemoglobin Bart's fetalis syndrome,Disorder,2,1,1,94.2
163631,Bile acid synthesis defect with cholestasis and malabsorption,Group of disorders,0,0,0,
163634,Maffucci syndrome,Disorder,2,1,1,125.0
163637,"Rare disorder related with pregnancy, childbirth and puerperium",Group of disorders,0,0,0,
163649,Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome,Disorder,0,1,1,2.0
163654,Spondyloepiphyseal dysplasia-brachydactyly-speech disorder syndrome,Disorder,0,1,1,2.0
163662,"Spondyloepiphyseal dysplasia, Reardon type",Disorder,0,1,1,0.5
163665,"Spondyloepiphyseal dysplasia tarda, Kohn type",Disorder,0,1,1,1.5
163668,"Spondyloepiphyseal dysplasia, MacDermot type",Disorder,0,1,1,2.0
163673,"Spondyloepiphyseal dysplasia, Byers type",Disorder,0,0,0,
163678,OBSOLETE: Unclassified spondylometaphyseal dysplasia,Disorder,0,0,0,
163681,CNTNAP2-related developmental and epileptic encephalopathy,Disorder,1,1,1,14.0
163684,Leukoencephalopathy-dystonia-motor neuropathy syndrome,Disorder,1,1,1,1.0
163690,Hypotonia-cystinuria syndrome,Disorder,2,1,1,11.0
163693,"2p21 microdeletion syndrome",Disorder,4,1,1,3.5
163696,Action myoclonus-renal failure syndrome,Disorder,1,1,1,19.0
163699,Alveolar soft tissue sarcoma,Disorder,2,1,1,
163703,Febrile infection-related epilepsy syndrome,Disorder,0,1,1,0.05
163708,Cryptogenic late-onset epileptic spasms,Disorder,0,1,1,0.0
163717,Familial mesial temporal lobe epilepsy,Disorder,1,1,1,0.0
163721,Rolandic epilepsy-speech dyspraxia syndrome,Disorder,2,1,1,138.5
163727,Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome,Disorder,1,1,1,0.5
163746,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease,Disorder,1,1,1,20.0
163892,OBSOLETE: Limbic encephalitis,Group of disorders,0,0,0,
163895,OBSOLETE: Paraneoplastic limbic encephalitis,Group of disorders,0,0,0,
163898,OBSOLETE: Classic paraneoplastic limbic encephalitis,Disorder,0,0,0,
163903,OBSOLETE: Limbic encephalitis associated with antibodies to cell membrane antigens,Group of disorders,0,0,0,
163908,OBSOLETE: Limbic encephalitis with LGI1 antibodies,Disorder,0,0,0,
163914,OBSOLETE: Limbic encephalitis with nCMAgs antibodies,Disorder,0,0,0,
163918,OBSOLETE: Non-paraneoplastic limbic encephalitis,Group of disorders,0,0,0,
163921,Posttransplant acute limbic encephalitis,Disorder,0,1,1,0.0
163924,OBSOLETE: Non-herpetic acute limbic encephalitis,Disorder,0,0,0,
163927,Pustulosis palmaris et plantaris,Disorder,2,1,1,
163931,Acrodermatitis continua of Hallopeau,Disorder,2,1,1,6.0
163934,Atopic keratoconjunctivitis,Disorder,0,1,1,15.0
163937,"X-linked intellectual disability, Najm type",Disorder,1,1,1,17.5
163953,"X-linked intellectual disability, Raymond type",Disorder,0,0,0,
163956,"X-linked intellectual disability, Nascimento type",Disorder,1,1,1,4.0
163961,X-linked cerebral-cerebellar-coloboma syndrome,Disorder,0,1,1,1.5
163966,"X-linked dominant chondrodysplasia, Chassaing-Lacombe type",Disorder,1,1,1,5.0
163971,"X-linked intellectual disability, Cilliers type",Disorder,0,1,1,2.0
163976,"X-linked intellectual disability, Van Esch type",Disorder,1,1,1,3.5
163979,X-linked intellectual disability-craniofacioskeletal syndrome,Disorder,0,1,1,4.5
163982,X-linked intellectual disability-spastic quadriparesis syndrome,Disorder,0,0,0,
163985,Hyperekplexia-epilepsy syndrome,Disorder,1,1,1,2.0
163988,"OBSOLETE: Developmental delay-deafness syndrome, Hildebrand type",Disorder,0,0,0,
164001,Rare odontal or periodontal disorder,Group of disorders,0,0,0,
164004,Middle and/or inner ear anomaly,Group of disorders,0,0,0,
164726,Acute myeloid leukemia and myelodysplastic syndromes related to radiation,Disorder,0,1,1,0.3
164736,Familial advanced sleep-phase syndrome,Disorder,3,1,1,0.0
164823,Rare acquired aplastic anemia,Group of disorders,0,0,0,
165652,Rare genetic gastroenterological disease,Group of disorders,0,0,0,
165655,Genetic intestinal disease,Group of disorders,0,0,0,
165658,Genetic gastro-esophageal disease,Group of disorders,0,0,0,
165661,Genetic pancreatic disease,Group of disorders,0,0,0,
165704,Non-syndromic urogenital tract malformation,Group of disorders,0,0,0,
165707,Syndromic urogenital tract malformation,Group of disorders,0,0,0,
165711,Rare abdominal surgical disease,Group of disorders,0,0,0,
165805,Familial mesial temporal lobe epilepsy with febrile seizures,Disorder,0,0,0,
165955,Wound myiasis,Disorder,0,1,1,11.5
165958,Cavitary myiasis,Disorder,0,1,1,0.0
165961,OBSOLETE: Subcutaneous myiasis,Group of disorders,0,0,0,
165985,Diazoxide-sensitive diffuse hyperinsulinism,Group of disorders,0,0,0,
165988,Diazoxide-resistant diffuse hyperinsulinism,Group of disorders,0,0,0,
165991,Exercise-induced hyperinsulinism,Disorder,1,1,1,8.5
165994,Pituitary resistance to thyroid hormone,Disorder,0,0,0,
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,Disorder,3,1,1,29.5
166011,"Multiple epiphyseal dysplasia, Beighton type",Disorder,0,0,0,
166016,"Multiple epiphyseal dysplasia, Lowry type",Disorder,0,1,1,1.0
166024,Multiple epiphyseal dysplasia-macrocephaly-facial dysmorphism syndrome,Disorder,1,1,1,2.0
166029,Multiple epiphyseal dysplasia-severe proximal femoral dysplasia syndrome,Disorder,0,1,1,1.5
166032,Multiple epiphyseal dysplasia-miniepiphyses syndrome,Disorder,0,1,1,1.0
166035,Brachydactyly-short stature-retinitis pigmentosa syndrome,Disorder,1,1,1,6.0
166038,"Metaphyseal chondrodysplasia, Kaitila type",Disorder,0,1,1,1.0
166063,Pontocerebellar hypoplasia type 4,Disorder,1,1,1,5.0
166068,Pontocerebellar hypoplasia type 5,Disorder,0,0,0,
166073,Pontocerebellar hypoplasia type 6,Disorder,1,1,1,5.0
166078,Von Willebrand disease type 1,Subtype of disorder,1,1,1,0.0
166081,Von Willebrand disease type 2,Subtype of disorder,0,1,1,0.935
166084,Von Willebrand disease type 2A,Subtype of disorder,1,1,1,0.0
166087,Von Willebrand disease type 2B,Subtype of disorder,1,1,1,0.0
166090,Von Willebrand disease type 2M,Subtype of disorder,1,1,1,0.0
166093,Von Willebrand disease type 2N,Subtype of disorder,1,1,1,0.0
166096,Von Willebrand disease type 3,Subtype of disorder,1,1,1,0.1075
166100,Autosomal dominant otospondylomegaepiphyseal dysplasia,Disorder,2,1,1,
166105,FASTKD2-related infantile mitochondrial encephalomyopathy,Disorder,1,1,1,1.5
166108,Birk-Barel syndrome,Disorder,1,1,1,0.5
166113,Bazex syndrome,Disorder,0,1,1,72.5
166119,Isolated osteopoikilosis,Disorder,1,1,1,2.0
166260,Dentinogenesis imperfecta type 2,Subtype of disorder,1,1,1,14.6
166265,Dentinogenesis imperfecta type 3,Subtype of disorder,1,1,1,0.0
166272,Odontochondrodysplasia,Disorder,1,1,1,5.5
166277,Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia,Disorder,0,1,1,1.5
166282,Hereditary sick sinus syndrome,Disorder,4,1,1,5.5
166286,Porokeratotic eccrine ostial and dermal duct nevus,Disorder,1,1,1,22.5
166291,Dirofilariasis,Disorder,0,1,1,0.0
166295,Benign non-familial infantile seizures,Group of disorders,0,0,0,
166299,Benign partial epilepsy of infancy with complex partial seizures,Disorder,0,0,0,
166302,Benign partial epilepsy with secondarily generalized seizures in infancy,Disorder,0,0,0,
166305,OBSOLETE: Benign infantile seizures associated with mild gastroenteritis,Disorder,0,0,0,
166308,Benign infantile focal epilepsy with midline spikes and waves during sleep,Disorder,0,1,1,18.0
166311,Benign partial infantile seizures,Group of disorders,0,0,0,
166409,Photosensitive occipital lobe epilepsy,Disorder,0,1,1,30.0
166412,Hot water reflex epilepsy,Disorder,1,1,1,4.0
166415,Audiogenic epilepsy,Disorder,0,0,0,
166418,Eating reflex epilepsy,Disorder,0,1,1,0.5
166421,Orgasm-induced epilepsy,Disorder,0,1,1,3.5
166424,Thinking epilepsy,Disorder,0,0,0,0.0
166427,Startle epilepsy,Disorder,0,0,0,
166430,Micturition-induced epilepsy,Disorder,0,0,0,
166433,Epilepsy with reading-induced seizures,Disorder,0,1,1,50.5
166457,OBSOLETE: Other forms of non-paraneoplastic limbic encephalitis,Group of disorders,0,0,0,
166463,Epilepsy syndrome,Group of disorders,0,0,0,
166466,Neurocutaneous syndrome with epilepsy,Group of disorders,0,0,0,
166469,Chromosomal anomaly with epilepsy as a major feature,Group of disorders,0,0,0,
166472,Monogenic disease with epilepsy,Group of disorders,0,0,0,
166475,Idiopathic or cryptogenic familial epilepsy syndrome with identified loci/genes,Group of disorders,0,0,0,
166478,Cerebral malformation with epilepsy,Group of disorders,0,0,0,
166481,Metabolic diseases with epilepsy,Group of disorders,0,0,0,
166484,Inflammatory and autoimmune disease with epilepsy,Group of disorders,0,0,0,
166487,Cerebral diseases of vascular origin with epilepsy,Group of disorders,0,0,0,
166490,Infectious disease with epilepsy,Group of disorders,0,0,0,
166775,Rare hemorrhagic disorder due to an acquired coagulation factor defect,Group of disorders,0,0,0,
167635,Scleromyxedema,Disorder,0,1,1,125.0
167714,Unclassified acute myeloid leukemia,Group of disorders,0,0,0,0.49
167759,Hereditary dentin defect,Group of disorders,0,0,0,
167762,Rare disease with dentinogenesis imperfecta,Group of disorders,0,0,0,
167848,Rare cardiomyopathy,Group of disorders,0,0,0,
168194,Rare cardiac tumor,Group of disorders,0,0,0,
168443,Spondyloepimetaphyseal dysplasia-hypotrichosis syndrome,Disorder,0,1,1,2.5
168448,"Spondyloepimetaphyseal dysplasia, Bieganski type",Disorder,0,0,0,
168451,Spondyloepimetaphyseal dysplasia-abnormal dentition syndrome,Disorder,0,1,1,1.0
168454,"Spondyloepimetaphyseal dysplasia, Geneviève type",Disorder,1,1,1,3.0
168486,OBSOLETE: Congenital neuronal ceroid lipofuscinosis,Disorder,0,0,0,
168491,OBSOLETE: Late infantile neuronal ceroid lipofuscinosis,Disorder,0,0,0,
168544,"Spondylometaphyseal dysplasia, Golden type",Disorder,0,1,1,1.5
168549,Axial spondylometaphyseal dysplasia,Disorder,0,1,1,6.5
168552,Spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome,Disorder,0,1,1,1.0
168555,"Spondylometaphyseal dysplasia, A4 type",Disorder,0,1,1,1.5
168558,"46,XY difference of sex development-adrenal insufficiency due to CYP11A1 deficiency",Disorder,1,1,1,4.5
168563,"46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome",Disorder,1,1,1,2.5
168566,Fatal mitochondrial disease due to combined oxidative phosphorylation defect type 3,Disorder,1,1,1,3.5
168569,H syndrome,Disorder,1,1,1,50.0
168572,Native American myopathy,Disorder,1,1,1,0.0
168577,Hereditary cryohydrocytosis with reduced stomatin,Disorder,1,1,1,1.5
168583,Hereditary North American Indian childhood cirrhosis,Subtype of disorder,1,1,1,18.0
168588,Hyperandrogenism due to cortisone reductase deficiency,Disorder,2,1,1,5.5
168593,Sudden infant death-dysgenesis of the testes syndrome,Disorder,1,1,1,10.5
168598,Methionine adenosyltransferase I/III deficiency,Disorder,1,1,1,1.0
168601,Congenital enteropathy due to enteropeptidase deficiency,Disorder,1,1,1,
168606,Seborrhea-like dermatitis with psoriasiform elements,Disorder,1,1,1,22.0
168609,Mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure,Subtype of disorder,0,0,0,
168612,Congenital deficiency in alpha-fetoprotein,Disorder,1,1,1,11.0
168615,Hereditary persistence of alpha-fetoprotein,Disorder,1,1,1,9.5
168621,"Dysplasia of head of femur, Meyer type",Disorder,0,1,1,0.0
168624,"Familial scaphocephaly syndrome, McGillivray type",Disorder,1,1,1,5.5
168629,Autosomal thrombocytopenia with normal platelets,Subtype of disorder,5,1,1,
168632,Generalized basaloid follicular hamartoma syndrome,Disorder,0,1,1,
168778,Rare pervasive developmental disorder,Group of disorders,0,0,0,
168782,Childhood disintegrative disorder,Disorder,0,1,1,2.0
168796,"Heart-hand syndrome, Slovenian type",Disorder,1,1,1,7.0
168803,Primary peritoneal tumor,Group of disorders,0,0,0,
168807,Primary malignant peritoneal tumor,Group of disorders,0,0,0,
168811,Malignant peritoneal mesothelioma,Disorder,0,1,1,0.2333333333333333
168816,Peritoneal inclusion cyst,Disorder,0,1,1,75.0
168829,Primary peritoneal carcinoma,Disorder,1,1,1,0.0
168940,Chronic eosinophilic leukemia,Disorder,2,1,1,
168943,"Myeloid/lymphoid neoplasms associated with eosinophilia and abnormality of PDGFRA, PDGFRB, FGFR1 or JAK2",Group of disorders,0,0,0,
168947,Myeloid/lymphoid neoplasm associated with PDGFRA rearrangement,Disorder,1,0,0,
168950,Myeloid/lymphoid neoplasm associated with PDGFRB rearrangement,Disorder,1,0,0,
168953,Myeloid/lymphoid neoplasm associated with FGFR1 rearrangement,Disorder,1,0,0,
168956,Hypereosinophilic syndrome,Group of disorders,0,1,1,0.83175
168960,Refractory anemia with excess blasts in transformation,Disorder,0,1,1,0.04
168966,Composite lymphoma,Disorder,0,1,1,0.01
168972,Kahrizi syndrome,Disorder,0,0,0,
168984,CLAPO syndrome,Disorder,1,1,1,3.0
168999,Malignant melanoma of the mucosa,Disorder,0,1,1,0.462
169079,Cernunnos-XLF deficiency,Disorder,1,1,1,2.5
169082,Combined immunodeficiency due to CD3gamma deficiency,Disorder,1,1,1,
169085,Susceptibility to respiratory infections associated with CD8alpha chain mutation,Disorder,1,1,1,0.0
169090,Combined immunodeficiency due to CRAC channel dysfunction,Disorder,0,1,1,5.0
169095,Severe combined immunodeficiency due to FOXN1 deficiency,Disorder,1,1,1,4.5
169100,Immunodeficiency due to CD25 deficiency,Disorder,1,1,1,1.0
169105,Thymoma-hypogammaglobulinemia syndrome,Disorder,0,1,1,121.0
169110,Immunoglobulin heavy chain deficiency,Disorder,0,0,0,
169139,Transient hypogammaglobulinemia of infancy,Disorder,0,0,0,
169142,Recurrent infections due to specific granule deficiency,Disorder,2,1,1,
169147,Immunodeficiency due to a classical component pathway complement deficiency,Disorder,8,1,1,
169150,Immunodeficiency due to a late component of complement deficiency,Disorder,7,1,1,
169154,T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency,Disorder,1,1,1,0.06333333333333334
169157,T-B+ severe combined immunodeficiency due to CD45 deficiency,Disorder,1,1,1,1.5
169160,T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta,Disorder,3,1,1,0.0
169163,Familial scaphocephaly syndrome,Group of disorders,0,0,0,
169186,Autosomal recessive centronuclear myopathy,Disorder,4,1,1,0.0
169189,Autosomal dominant centronuclear myopathy,Disorder,5,1,1,0.0
169346,DNA repair defect other than combined T-cell and B-cell immunodeficiencies,Group of disorders,0,0,0,
